seed,step,action,state_cpu_load,state_ram_available,state_queue_depth,state_spot_price,state_dag_ready_nodes,state_job_priority,state_deadline_urgency,state_recent_failures,step_cost,delta_value,delta_risk,reward,cumulative_reward,running_tasks,completed_jobs,failed_jobs,cpu_in_use,ram_in_use,queue_depth,spot_price,prob_Execute_Ready_Job,prob_Defer_Job,prob_Scale_Up,prob_Scale_Down,prob_Reprioritize_Queue,prob_Pause_LowPriority_Job,logit_Execute_Ready_Job,logit_Defer_Job,logit_Scale_Up,logit_Scale_Down,logit_Reprioritize_Queue,logit_Pause_LowPriority_Job
200,89,Execute_Ready_Job,0.1,0.875,1.0,0.11,1.0,0.5479,0.7563,0.0,0.0,0.0,0.2,-0.2,56.617999999999995,0,16,8,0,0,134,0.13,0.232,0.163,0.1645,0.1334,0.1676,0.1395,0.361,0.008,0.017,-0.192,0.036,-0.148
200,90,Execute_Ready_Job,0.0,1.0,1.0,0.13,1.0,0.5437,0.7555,0.2,0.45600000000000007,0.0,-0.2,0.1544,56.7724,1,16,8,2,3,133,0.19,0.2325,0.1639,0.1611,0.1359,0.1674,0.1392,0.371,0.021,0.004,-0.166,0.042,-0.142
200,91,Execute_Ready_Job,0.2,0.8125,1.0,0.19,1.0,0.5437,0.7555,0.0,0.36,0.0,0.0,-0.036,56.736399999999996,1,16,8,2,2,134,0.18,0.2308,0.1628,0.1655,0.1328,0.1672,0.1408,0.361,0.012,0.028,-0.192,0.038,-0.133
200,92,Execute_Ready_Job,0.2,0.875,1.0,0.18,1.0,0.5437,0.7555,0.0,0.4800000000000001,0.0,0.0,-0.048000000000000015,56.688399999999994,1,16,8,2,3,133,0.2,0.2322,0.1621,0.1651,0.1327,0.1672,0.1406,0.368,0.008,0.027,-0.192,0.039,-0.134
200,93,Execute_Ready_Job,0.2,0.8125,1.0,0.2,1.0,0.5437,0.7555,0.0,1.0560000000000003,0.0,0.0,-0.10560000000000003,56.58279999999999,2,16,8,4,6,132,0.22,0.2309,0.1627,0.1655,0.1328,0.1672,0.1409,0.361,0.012,0.028,-0.192,0.039,-0.132
200,94,Execute_Ready_Job,0.4,0.625,1.0,0.22,1.0,0.5437,0.7555,0.0,1.2320000000000002,0.0,0.0,-0.12320000000000003,56.459599999999995,2,16,8,4,5,131,0.28,0.226,0.1646,0.1687,0.1322,0.1659,0.1425,0.344,0.027,0.052,-0.192,0.035,-0.117
200,95,Execute_Ready_Job,0.4,0.6875,1.0,0.28,1.0,0.5437,0.7555,0.0,0.48,0.0,0.0,-0.048,56.41159999999999,1,16,8,2,2,131,0.24,0.2278,0.1633,0.168,0.1318,0.1662,0.1429,0.355,0.022,0.051,-0.192,0.04,-0.111
200,96,Execute_Ready_Job,0.2,0.875,1.0,0.24,1.0,0.5437,0.7555,0.0,0.0,0.0,0.2,-0.2,56.21159999999999,0,16,9,0,0,131,0.25,0.2325,0.1616,0.1649,0.1325,0.1674,0.1411,0.371,0.007,0.027,-0.192,0.042,-0.128
200,97,Execute_Ready_Job,0.0,1.0,1.0,0.25,1.0,0.5408,0.7539,0.2,1.3519999999999999,0.0,-0.2,0.06480000000000002,56.27639999999999,1,16,9,6,4,130,0.26,0.233,0.1628,0.1607,0.1354,0.1677,0.1403,0.377,0.019,0.005,-0.165,0.048,-0.13
200,98,Execute_Ready_Job,0.6,0.75,1.0,0.26,1.0,0.5408,0.7539,0.0,1.98,0.0,0.0,-0.198,56.07839999999999,2,16,9,7,6,129,0.3,0.2287,0.1624,0.1695,0.1307,0.1652,0.1434,0.366,0.024,0.067,-0.193,0.041,-0.101
200,99,Execute_Ready_Job,0.7,0.625,1.0,0.3,1.0,0.5408,0.7539,0.0,1.6500000000000001,0.0,0.0,-0.16500000000000004,55.91339999999999,2,16,9,7,6,128,0.25,0.2253,0.1636,0.1714,0.1305,0.1647,0.1446,0.353,0.033,0.08,-0.193,0.04,-0.09
200,100,Execute_Ready_Job,0.7,0.625,1.0,0.25,1.0,0.5408,0.7539,0.0,0.434,2.3900000000000006,0.0,2.3466000000000005,58.25999999999999,1,17,9,1,2,127,0.31,0.2251,0.164,0.1716,0.1307,0.1645,0.1442,0.351,0.034,0.079,-0.193,0.037,-0.095
200,101,Execute_Ready_Job,0.1,0.875,1.0,0.31,1.0,0.5347,0.7546,0.0,0.56,0.0,0.0,-0.05600000000000001,58.20399999999999,1,17,9,2,2,127,0.28,0.2327,0.1611,0.1637,0.1329,0.1681,0.1414,0.371,0.003,0.019,-0.19,0.046,-0.128
200,102,Execute_Ready_Job,0.2,0.875,1.0,0.28,1.0,0.5347,0.7546,0.0,1.04,0.0,0.0,-0.10400000000000001,58.099999999999994,1,17,9,4,4,127,0.26,0.2326,0.1612,0.1648,0.1324,0.1675,0.1415,0.373,0.006,0.028,-0.191,0.045,-0.124
200,103,Execute_Ready_Job,0.4,0.75,1.0,0.26,1.0,0.5347,0.7546,0.0,2.24,0.0,0.0,-0.22400000000000003,57.876,2,17,9,7,7,126,0.32,0.2292,0.1626,0.1676,0.1318,0.1663,0.1425,0.362,0.018,0.049,-0.192,0.041,-0.114
200,104,Execute_Ready_Job,0.7,0.5625,1.0,0.32,1.0,0.5347,0.7546,0.0,3.456,0.0,0.0,-0.3456,57.5304,3,17,9,10,9,125,0.36,0.2236,0.1641,0.1718,0.1307,0.1647,0.145,0.345,0.036,0.082,-0.192,0.039,-0.088
200,105,Execute_Ready_Job,1.0,0.4375,1.0,0.36,1.0,0.5347,0.7546,0.0,0.8999999999999999,3.719999999999999,0.0,3.629999999999999,61.160399999999996,1,18,9,3,3,127,0.3,0.2187,0.1653,0.1758,0.1296,0.1633,0.1472,0.332,0.052,0.113,-0.192,0.039,-0.064
200,106,Execute_Ready_Job,0.3,0.8125,1.0,0.3,1.0,0.5334,0.7548,0.0,0.8059999999999999,0.0,0.0,-0.0806,61.0798,1,18,9,3,2,127,0.31,0.231,0.1616,0.1661,0.132,0.167,0.1423,0.369,0.011,0.039,-0.191,0.044,-0.116
200,107,Execute_Ready_Job,0.3,0.875,1.0,0.31,1.0,0.5334,0.7548,0.0,0.0,0.0,0.2,-0.2,60.879799999999996,0,18,10,0,0,126,0.34,0.2326,0.1608,0.1656,0.1318,0.1671,0.1422,0.377,0.008,0.037,-0.191,0.046,-0.115
200,108,Execute_Ready_Job,0.0,1.0,1.0,0.34,1.0,0.5342,0.7555,0.2,0.8839999999999999,0.0,-0.2,0.11160000000000002,60.9914,1,18,10,3,2,125,0.34,0.2334,0.162,0.1604,0.1352,0.1679,0.1412,0.382,0.017,0.007,-0.164,0.053,-0.121
200,109,Execute_Ready_Job,0.3,0.875,1.0,0.34,1.0,0.5342,0.7555,0.0,0.476,0.0,0.0,-0.0476,60.943799999999996,1,18,10,1,2,125,0.34,0.2327,0.1605,0.1655,0.1317,0.1672,0.1425,0.379,0.007,0.038,-0.191,0.048,-0.112
200,110,Execute_Ready_Job,0.1,0.875,1.0,0.34,1.0,0.5342,0.7555,0.0,1.08,0.0,0.0,-0.10800000000000001,60.8358,1,18,10,4,3,124,0.3,0.2329,0.1609,0.1636,0.1328,0.1682,0.1417,0.373,0.003,0.02,-0.189,0.047,-0.124
200,111,Execute_Ready_Job,0.4,0.8125,1.0,0.3,1.0,0.5342,0.7555,0.0,0.378,3.5799999999999983,0.0,3.5421999999999985,64.378,1,19,10,1,2,123,0.27,0.2309,0.1615,0.167,0.1315,0.1665,0.1427,0.371,0.014,0.048,-0.192,0.044,-0.11
200,112,Execute_Ready_Job,0.1,0.875,1.0,0.27,1.0,0.5325,0.756,0.0,0.33599999999999997,0.0,0.0,-0.0336,64.3444,1,19,10,1,2,122,0.24,0.2326,0.1614,0.1639,0.133,0.1681,0.141,0.369,0.004,0.019,-0.19,0.044,-0.132
200,113,Execute_Ready_Job,0.1,0.875,1.0,0.24,1.0,0.5325,0.756,0.0,0.78,0.0,0.0,-0.07800000000000001,64.26639999999999,1,19,10,3,3,122,0.26,0.2324,0.1617,0.164,0.1331,0.168,0.1407,0.367,0.004,0.018,-0.19,0.042,-0.135
200,114,Execute_Ready_Job,0.3,0.8125,1.0,0.26,1.0,0.5325,0.756,0.0,1.75,0.0,0.0,-0.17500000000000002,64.0914,2,19,10,7,7,121,0.25,0.2309,0.1619,0.1662,0.1322,0.1669,0.1419,0.367,0.012,0.038,-0.191,0.042,-0.12
200,115,Execute_Ready_Job,0.7,0.5625,1.0,0.25,1.0,0.5325,0.756,0.0,2.52,0.0,0.0,-0.252,63.83939999999999,3,19,10,8,9,120,0.3,0.2234,0.1647,0.1721,0.1309,0.1645,0.1444,0.342,0.037,0.081,-0.193,0.036,-0.095
200,116,Execute_Ready_Job,0.8,0.4375,1.0,0.3,1.0,0.5325,0.756,0.0,0.35,3.8100000000000023,0.0,3.775000000000002,67.61439999999999,1,20,10,1,2,120,0.25,0.2197,0.1659,0.1741,0.1307,0.164,0.1457,0.328,0.047,0.095,-0.192,0.035,-0.083
200,117,Execute_Ready_Job,0.1,0.875,1.0,0.25,1.0,0.5314,0.7558,0.0,0.0,0.0,0.2,-0.2,67.41439999999999,0,20,11,0,0,119,0.23,0.2325,0.1616,0.164,0.1331,0.168,0.1408,0.368,0.004,0.019,-0.19,0.043,-0.134
200,118,Execute_Ready_Job,0.0,1.0,1.0,0.23,1.0,0.5319,0.7545,0.2,0.294,0.0,-0.2,0.1706,67.58499999999998,1,20,11,1,2,118,0.21,0.2329,0.1629,0.1608,0.1356,0.1677,0.1402,0.376,0.018,0.005,-0.165,0.047,-0.132
200,119,Execute_Ready_Job,0.1,0.875,1.0,0.21,1.0,0.5319,0.7545,0.0,0.5520000000000002,0.0,0.0,-0.05520000000000002,67.52979999999998,1,20,11,2,3,118,0.23,0.2323,0.1619,0.1641,0.1333,0.1679,0.1405,0.365,0.005,0.018,-0.19,0.041,-0.138
200,120,Execute_Ready_Job,0.2,0.8125,1.0,0.23,1.0,0.5319,0.7545,0.0,1.04,0.0,0.0,-0.10400000000000001,67.42579999999998,1,20,11,4,4,119,0.26,0.2309,0.1624,0.1654,0.1328,0.1673,0.1412,0.362,0.01,0.029,-0.191,0.04,-0.129
200,121,Execute_Ready_Job,0.4,0.75,1.0,0.26,1.0,0.5319,0.7545,0.0,1.7280000000000002,0.0,0.0,-0.17280000000000004,67.25299999999999,2,20,11,6,7,118,0.27,0.2292,0.1626,0.1676,0.1318,0.1663,0.1425,0.361,0.018,0.049,-0.192,0.041,-0.114
200,122,Execute_Ready_Job,0.6,0.5625,1.0,0.27,1.0,0.5319,0.7545,0.0,0.9600000000000002,0.0,0.2,-0.29600000000000004,66.95699999999998,2,20,12,4,6,117,0.2,0.2239,0.1646,0.1711,0.1313,0.165,0.1441,0.341,0.034,0.072,-0.192,0.036,-0.099
200,123,Execute_Ready_Job,0.4,0.625,1.0,0.2,1.0,0.5276,0.7534,0.2,1.9980000000000002,0.0,-0.2,0.00019999999999997797,66.95719999999999,3,20,12,7,8,116,0.27,0.2233,0.1671,0.1674,0.1348,0.1649,0.1426,0.34,0.05,0.052,-0.165,0.037,-0.108
200,124,Execute_Ready_Job,0.7,0.5,1.0,0.27,1.0,0.5276,0.7534,0.0,2.24,0.0,0.0,-0.22400000000000003,66.73319999999998,3,20,12,7,7,115,0.32,0.2218,0.1653,0.1727,0.1311,0.1645,0.1447,0.334,0.04,0.083,-0.192,0.035,-0.093
200,125,Execute_Ready_Job,0.7,0.5625,1.0,0.32,1.0,0.5276,0.7534,0.0,0.8880000000000001,0.0,0.0,-0.08880000000000002,66.64439999999998,1,20,12,2,3,118,0.37,0.2236,0.1641,0.1719,0.1307,0.1647,0.145,0.345,0.036,0.082,-0.192,0.039,-0.088
200,126,Execute_Ready_Job,0.2,0.8125,1.0,0.37,1.0,0.5276,0.7534,0.0,1.7980000000000003,0.0,0.0,-0.17980000000000004,66.46459999999998,2,20,12,5,7,117,0.31,0.2314,0.1611,0.1649,0.1324,0.1677,0.1425,0.369,0.008,0.031,-0.189,0.047,-0.115
200,127,Execute_Ready_Job,0.5,0.5625,1.0,0.31,1.0,0.5276,0.7534,0.0,0.8839999999999999,4.179999999999993,0.0,4.091599999999993,70.55619999999996,1,21,12,3,2,116,0.34,0.2243,0.1644,0.1699,0.1317,0.1657,0.144,0.341,0.03,0.064,-0.191,0.038,-0.102
200,128,Execute_Ready_Job,0.3,0.875,1.0,0.34,1.0,0.5279,0.7548,0.0,2.0799999999999996,0.0,0.0,-0.20799999999999996,70.34819999999996,2,21,12,6,4,115,0.4,0.2326,0.1605,0.1655,0.1317,0.1672,0.1425,0.378,0.007,0.038,-0.19,0.048,-0.112
200,129,Execute_Ready_Job,0.6,0.75,1.0,0.4,1.0,0.5279,0.7548,0.0,3.198,0.0,0.0,-0.31980000000000003,70.02839999999996,3,21,12,9,7,114,0.39,0.229,0.1611,0.169,0.1304,0.1657,0.1448,0.372,0.021,0.068,-0.191,0.049,-0.087
200,130,Execute_Ready_Job,0.9,0.5625,1.0,0.39,1.0,0.5279,0.7548,0.0,2.296,0.0,0.0,-0.2296,69.79879999999996,2,21,12,6,5,114,0.41,0.2228,0.1634,0.1735,0.1297,0.164,0.1467,0.35,0.04,0.1,-0.191,0.044,-0.068
200,131,Execute_Ready_Job,0.6,0.6875,1.0,0.41,1.0,0.5279,0.7548,0.0,0.8880000000000001,0.0,0.0,-0.08880000000000002,69.70999999999995,1,21,12,2,3,115,0.37,0.2275,0.1618,0.1694,0.1306,0.1656,0.145,0.365,0.024,0.07,-0.19,0.047,-0.085
200,132,Execute_Ready_Job,0.2,0.8125,1.0,0.37,1.0,0.5279,0.7548,0.0,2.16,0.0,0.0,-0.21600000000000003,69.49399999999996,2,21,12,6,6,114,0.36,0.2314,0.1611,0.1649,0.1324,0.1677,0.1425,0.369,0.008,0.031,-0.189,0.048,-0.115
200,133,Execute_Ready_Job,0.6,0.625,1.0,0.36,1.0,0.5279,0.7548,0.0,1.7919999999999998,0.0,0.0,-0.1792,69.31479999999996,2,21,12,6,5,113,0.32,0.2257,0.163,0.1702,0.1309,0.1654,0.1448,0.354,0.029,0.071,-0.191,0.043,-0.09
200,134,Execute_Ready_Job,0.6,0.6875,1.0,0.32,1.0,0.5279,0.7548,0.0,0.6000000000000001,6.590000000000003,0.0,6.530000000000004,75.84479999999996,1,23,12,2,3,112,0.25,0.2272,0.1626,0.1698,0.1309,0.1654,0.1442,0.36,0.025,0.069,-0.192,0.043,-0.094
200,135,Execute_Ready_Job,0.2,0.8125,1.0,0.25,1.0,0.5235,0.7551,0.0,1.6,0.0,0.0,-0.16000000000000003,75.68479999999997,2,23,12,5,5,111,0.32,0.2309,0.1621,0.1654,0.1328,0.1674,0.1414,0.363,0.009,0.029,-0.19,0.041,-0.127
200,136,Execute_Ready_Job,0.5,0.6875,1.0,0.32,1.0,0.5235,0.7551,0.0,1.3519999999999999,0.0,0.0,-0.1352,75.54959999999997,2,23,12,6,4,111,0.26,0.2275,0.1626,0.1689,0.1314,0.1659,0.1437,0.358,0.022,0.06,-0.191,0.042,-0.101
200,137,Execute_Ready_Job,0.6,0.75,1.0,0.26,1.0,0.5235,0.7551,0.0,0.6759999999999999,0.0,0.2,-0.2676,75.28199999999997,1,23,13,3,2,110,0.26,0.2286,0.1622,0.1696,0.1309,0.1653,0.1435,0.365,0.022,0.067,-0.192,0.041,-0.101
200,138,Execute_Ready_Job,0.3,0.875,1.0,0.26,1.0,0.5239,0.7534,0.2,1.7999999999999998,0.0,-0.2,0.020000000000000018,75.30199999999996,1,23,13,6,6,109,0.3,0.2299,0.1635,0.1643,0.1343,0.166,0.142,0.372,0.031,0.036,-0.165,0.047,-0.109
200,139,Execute_Ready_Job,0.6,0.625,1.0,0.3,1.0,0.5239,0.7534,0.0,1.92,0.0,0.2,-0.392,74.90999999999997,1,23,14,6,6,108,0.32,0.2255,0.1635,0.1704,0.1311,0.1652,0.1442,0.351,0.029,0.071,-0.191,0.04,-0.097
200,140,Execute_Ready_Job,0.6,0.625,1.0,0.32,1.0,0.52,0.7512,0.2,3.0420000000000003,0.0,-0.2,-0.10420000000000001,74.80579999999996,2,23,14,7,9,107,0.39,0.223,0.1657,0.169,0.1334,0.1643,0.1447,0.35,0.053,0.072,-0.164,0.044,-0.083
200,141,Execute_Ready_Job,0.7,0.4375,1.0,0.39,1.0,0.52,0.7512,0.0,3.0420000000000003,0.0,0.0,-0.3042,74.50159999999997,2,23,14,7,9,106,0.39,0.2204,0.1651,0.1727,0.131,0.1648,0.1461,0.331,0.041,0.087,-0.19,0.04,-0.081
200,142,Execute_Ready_Job,0.7,0.4375,1.0,0.39,1.0,0.52,0.7512,0.0,2.4960000000000004,0.0,0.0,-0.24960000000000004,74.25199999999997,2,23,14,7,9,105,0.32,0.2204,0.1651,0.1727,0.131,0.1648,0.1461,0.331,0.041,0.087,-0.19,0.04,-0.081
200,143,Execute_Ready_Job,0.7,0.4375,1.0,0.32,1.0,0.52,0.7512,0.0,0.6960000000000001,4.150000000000006,0.0,4.080400000000005,78.33239999999998,1,24,14,2,3,105,0.29,0.2202,0.1656,0.1731,0.1312,0.1646,0.1454,0.327,0.042,0.086,-0.191,0.036,-0.088
200,144,Execute_Ready_Job,0.2,0.8125,1.0,0.29,1.0,0.5205,0.7526,0.0,1.4880000000000002,0.0,0.0,-0.14880000000000002,78.18359999999998,1,24,14,4,6,106,0.31,0.231,0.1617,0.1652,0.1327,0.1675,0.1418,0.365,0.008,0.03,-0.19,0.043,-0.123
200,145,Execute_Ready_Job,0.4,0.625,1.0,0.31,1.0,0.5205,0.7526,0.0,2.448,0.0,0.0,-0.24480000000000002,77.93879999999999,2,24,14,6,9,105,0.34,0.2261,0.1636,0.1685,0.1321,0.1663,0.1434,0.347,0.024,0.053,-0.19,0.04,-0.108
200,146,Execute_Ready_Job,0.6,0.4375,1.0,0.34,1.0,0.5205,0.7526,0.0,2.7840000000000003,0.0,0.0,-0.27840000000000004,77.66039999999998,3,24,14,8,12,104,0.29,0.2207,0.1655,0.1719,0.1316,0.1651,0.1451,0.327,0.039,0.077,-0.19,0.037,-0.092
200,147,Execute_Ready_Job,0.8,0.25,1.0,0.29,1.0,0.5205,0.7526,0.0,2.3220000000000005,0.0,0.0,-0.23220000000000007,77.42819999999998,3,24,14,7,11,103,0.27,0.2144,0.1684,0.176,0.1314,0.1637,0.1461,0.299,0.057,0.102,-0.191,0.029,-0.084
200,148,Execute_Ready_Job,0.7,0.3125,1.0,0.27,1.0,0.5205,0.7526,0.0,0.364,4.1499999999999915,0.0,4.113599999999991,81.54179999999997,1,25,14,1,2,103,0.26,0.2166,0.1677,0.1744,0.1317,0.1642,0.1453,0.307,0.051,0.09,-0.191,0.03,-0.093
200,149,Execute_Ready_Job,0.1,0.875,1.0,0.26,1.0,0.5215,0.7505,0.0,0.714,0.0,0.0,-0.0714,81.47039999999997,1,25,14,3,4,102,0.21,0.2324,0.1614,0.164,0.1332,0.1681,0.1409,0.367,0.003,0.019,-0.19,0.043,-0.133
200,150,Execute_Ready_Job,0.3,0.75,1.0,0.21,1.0,0.5215,0.7505,0.0,0.21,2.3200000000000074,0.0,2.2990000000000075,83.76939999999998,1,26,14,1,2,101,0.15,0.229,0.163,0.167,0.1326,0.1667,0.1416,0.355,0.015,0.039,-0.191,0.038,-0.125
200,151,Execute_Ready_Job,0.1,0.875,1.0,0.15,1.0,0.5165,0.7484,0.0,0.4800000000000001,0.0,0.0,-0.048000000000000015,83.72139999999997,1,26,14,2,3,101,0.2,0.2318,0.1623,0.1645,0.1336,0.1678,0.1399,0.361,0.004,0.018,-0.19,0.038,-0.144
200,152,Execute_Ready_Job,0.2,0.8125,1.0,0.2,1.0,0.5165,0.7484,0.0,1.536,0.0,0.0,-0.15360000000000001,83.56779999999998,2,26,14,6,7,100,0.24,0.2306,0.1625,0.1657,0.133,0.1673,0.1409,0.359,0.009,0.029,-0.191,0.039,-0.133
200,153,Execute_Ready_Job,0.6,0.5625,1.0,0.24,1.0,0.5165,0.7484,0.0,1.748,0.0,0.0,-0.1748,83.39299999999997,2,26,14,8,7,100,0.23,0.2236,0.1647,0.1713,0.1316,0.165,0.1438,0.338,0.033,0.072,-0.192,0.034,-0.103
200,154,Execute_Ready_Job,0.8,0.5625,1.0,0.23,1.0,0.5165,0.7484,0.0,0.9720000000000001,3.0,0.0,2.9028,86.29579999999997,1,27,14,4,3,100,0.27,0.2227,0.1646,0.1734,0.1307,0.164,0.1447,0.34,0.038,0.09,-0.193,0.034,-0.091
200,155,Execute_Ready_Job,0.4,0.8125,1.0,0.27,1.0,0.5146,0.7478,0.0,0.714,0.0,0.0,-0.0714,86.22439999999997,1,27,14,3,4,100,0.21,0.2305,0.1615,0.1673,0.1317,0.1665,0.1424,0.368,0.013,0.048,-0.191,0.043,-0.113
200,156,Execute_Ready_Job,0.3,0.75,1.0,0.21,1.0,0.5146,0.7478,0.0,1.44,0.0,0.0,-0.144,86.08039999999997,2,27,14,8,8,99,0.18,0.229,0.163,0.167,0.1327,0.1667,0.1416,0.355,0.015,0.039,-0.191,0.038,-0.126
200,157,Execute_Ready_Job,0.8,0.5,1.0,0.18,1.0,0.5146,0.7478,0.0,1.9760000000000002,0.0,0.0,-0.19760000000000003,85.88279999999997,3,27,14,10,11,98,0.19,0.2208,0.1659,0.1742,0.131,0.1637,0.1444,0.329,0.043,0.092,-0.193,0.03,-0.096
200,158,Execute_Ready_Job,1.0,0.3125,1.0,0.19,1.0,0.5146,0.7478,0.0,0.8739999999999999,0.0,0.0,-0.08739999999999999,85.79539999999997,1,27,14,5,4,101,0.19,0.2145,0.1682,0.1781,0.1306,0.1625,0.146,0.303,0.06,0.117,-0.193,0.025,-0.082
200,159,Execute_Ready_Job,0.5,0.75,1.0,0.19,1.0,0.5146,0.7478,0.0,1.33,0.0,0.0,-0.133,85.66239999999998,2,27,14,7,7,100,0.19,0.2285,0.1629,0.169,0.1317,0.1656,0.1423,0.358,0.02,0.057,-0.193,0.037,-0.115
200,160,Execute_Ready_Job,0.7,0.5625,1.0,0.19,1.0,0.5146,0.7478,0.0,0.6240000000000001,0.0,0.0,-0.06240000000000001,85.59999999999998,2,27,14,4,6,100,0.13,0.223,0.165,0.1726,0.1313,0.1643,0.1438,0.337,0.036,0.081,-0.193,0.032,-0.102
200,161,Execute_Ready_Job,0.4,0.625,1.0,0.13,1.0,0.5146,0.7478,0.0,0.8640000000000001,2.1299999999999955,0.0,2.0435999999999956,87.64359999999998,2,28,14,5,6,99,0.16,0.2253,0.1651,0.1693,0.1328,0.1658,0.1417,0.337,0.026,0.051,-0.192,0.03,-0.127
200,162,Execute_Ready_Job,0.5,0.625,1.0,0.16,1.0,0.5086,0.7503,0.0,0.26400000000000007,3.769999999999996,0.0,3.743599999999996,91.38719999999998,1,29,14,2,3,98,0.11,0.2252,0.1646,0.1702,0.1322,0.1654,0.1424,0.34,0.027,0.06,-0.192,0.032,-0.118
200,163,Execute_Ready_Job,0.2,0.8125,1.0,0.11,1.0,0.5091,0.7485,0.0,0.13999999999999999,0.0,0.2,-0.21400000000000002,91.17319999999998,1,29,15,1,2,97,0.1,0.2301,0.1632,0.1661,0.1334,0.1671,0.1401,0.354,0.01,0.028,-0.191,0.034,-0.142
200,164,Execute_Ready_Job,0.1,0.875,1.0,0.1,1.0,0.5011,0.7475,0.2,0.42,0.0,-0.2,0.158,91.33119999999998,2,29,15,2,4,96,0.15,0.2291,0.165,0.1632,0.1363,0.1668,0.1397,0.355,0.027,0.016,-0.164,0.038,-0.139
200,165,Execute_Ready_Job,0.2,0.75,1.0,0.15,1.0,0.5011,0.7475,0.0,0.392,0.0,0.0,-0.039200000000000006,91.29199999999999,2,29,15,2,4,95,0.14,0.2287,0.1635,0.1664,0.1336,0.1672,0.1407,0.348,0.012,0.03,-0.19,0.034,-0.138
200,166,Execute_Ready_Job,0.2,0.75,1.0,0.14,1.0,0.5011,0.7475,0.0,0.408,0.0,0.0,-0.0408,91.25119999999998,2,29,15,3,4,94,0.12,0.2286,0.1636,0.1664,0.1336,0.1671,0.1406,0.347,0.013,0.03,-0.19,0.034,-0.139
200,167,Execute_Ready_Job,0.3,0.75,1.0,0.12,1.0,0.5011,0.7475,0.0,0.22,0.0,0.0,-0.022000000000000002,91.22919999999998,1,29,15,2,2,94,0.11,0.2284,0.1636,0.1675,0.1331,0.1666,0.1408,0.349,0.015,0.039,-0.191,0.033,-0.135
200,168,Execute_Ready_Job,0.2,0.875,1.0,0.11,1.0,0.5011,0.7475,0.0,0.45999999999999996,0.0,0.0,-0.046,91.18319999999997,1,29,15,5,4,93,0.1,0.2314,0.1623,0.1657,0.1333,0.1673,0.14,0.361,0.006,0.026,-0.191,0.036,-0.142
200,169,Execute_Ready_Job,0.5,0.75,1.0,0.1,1.0,0.5011,0.7475,0.0,0.6600000000000001,0.0,0.0,-0.06600000000000002,91.11719999999997,2,29,15,7,6,92,0.1,0.2279,0.1635,0.1695,0.1321,0.1654,0.1415,0.353,0.02,0.056,-0.193,0.032,-0.124
200,170,Execute_Ready_Job,0.7,0.625,1.0,0.1,1.0,0.5011,0.7475,0.0,0.6600000000000001,0.0,0.0,-0.06600000000000002,91.05119999999997,2,29,15,7,6,92,0.1,0.2241,0.1648,0.1725,0.1315,0.1642,0.1428,0.34,0.032,0.078,-0.194,0.028,-0.111
200,171,Execute_Ready_Job,0.7,0.625,1.0,0.1,1.0,0.5011,0.7475,0.0,0.45999999999999996,0.0,0.0,-0.046,91.00519999999996,1,29,15,5,4,93,0.1,0.2241,0.1648,0.1725,0.1315,0.1642,0.1428,0.34,0.032,0.078,-0.194,0.028,-0.111
200,172,Execute_Ready_Job,0.5,0.75,1.0,0.1,1.0,0.5011,0.7475,0.0,0.45999999999999996,0.0,0.0,-0.046,90.95919999999995,1,29,15,5,4,93,0.1,0.2279,0.1635,0.1695,0.1321,0.1654,0.1415,0.353,0.02,0.056,-0.193,0.032,-0.124
200,173,Execute_Ready_Job,0.5,0.75,1.0,0.1,1.0,0.5011,0.7475,0.0,0.69,0.0,0.0,-0.06899999999999999,90.89019999999995,1,29,15,5,4,93,0.15,0.2279,0.1635,0.1695,0.1321,0.1654,0.1415,0.353,0.02,0.056,-0.193,0.032,-0.124
200,174,Execute_Ready_Job,0.5,0.75,1.0,0.15,1.0,0.5011,0.7475,0.0,0.0,1.940000000000012,0.0,1.940000000000012,92.83019999999996,0,30,15,0,0,93,0.12,0.2282,0.163,0.1693,0.132,0.1656,0.142,0.355,0.019,0.057,-0.192,0.035,-0.119
200,175,Execute_Ready_Job,0.0,1.0,1.0,0.12,1.0,0.4938,0.7462,0.0,0.5199999999999999,0.0,0.0,-0.05199999999999999,92.77819999999996,1,30,15,6,4,92,0.1,0.2342,0.1611,0.163,0.1342,0.1686,0.1389,0.368,-0.006,0.006,-0.189,0.04,-0.154
200,176,Execute_Ready_Job,0.6,0.75,1.0,0.1,1.0,0.4938,0.7462,0.0,0.82,0.0,0.0,-0.082,92.69619999999996,2,30,15,9,7,91,0.1,0.2276,0.1633,0.1705,0.1317,0.1649,0.142,0.354,0.022,0.065,-0.193,0.032,-0.118
200,177,Execute_Ready_Job,0.9,0.5625,1.0,0.1,1.0,0.4938,0.7462,0.0,0.30000000000000004,0.0,0.2,-0.23,92.46619999999996,1,30,16,3,3,91,0.1,0.2215,0.1654,0.1752,0.1308,0.1631,0.144,0.332,0.041,0.098,-0.194,0.027,-0.098
200,178,Execute_Ready_Job,0.3,0.8125,1.0,0.1,1.0,0.4959,0.7467,0.2,0.8,0.0,-0.2,0.12,92.58619999999996,2,30,16,5,5,90,0.16,0.2274,0.1654,0.1656,0.1354,0.1656,0.1407,0.353,0.035,0.037,-0.165,0.036,-0.126
